fight,fighter,nomlex,NA,NA,NA,NA,NA,NA
occupy,occupation,nomlex,NA,NA,NA,NA,NA,NA
comport,comportment,nomlex,NA,NA,NA,NA,NA,NA
analyze,analysis,nomlex,NA,NA,NA,NA,NA,NA
war,war,nomlex,NA,NA,NA,NA,NA,NA
treat,treatment,nomlex,NA,NA,NA,NA,NA,NA
manufacture,manufacturer,nomlex,NA,NA,NA,NA,NA,NA
extort,extortion,nomlex,NA,NA,NA,NA,NA,NA
head,head,nomlex,NA,NA,NA,NA,NA,NA
buy,buyer,nomlex,NA,NA,NA,NA,NA,NA
complete,completion,nomlex,NA,NA,NA,NA,NA,NA
form,formation,nomlex,NA,NA,NA,NA,NA,NA
offer,offer,nomlex,NA,NA,NA,NA,NA,NA
pronounce,pronouncement,nomlex,NA,NA,NA,NA,NA,NA
converse,conversation,nomlex,NA,NA,NA,NA,NA,NA
deny,denial,nomlex,NA,NA,NA,NA,NA,NA
evacuate,evacuation,nomlex,NA,NA,NA,NA,NA,NA
evacuate,evacuee,nomlex,NA,NA,NA,NA,NA,NA
admonish,admonition,nomlex,NA,NA,NA,NA,NA,NA
heat,heater,nomlex,NA,NA,NA,NA,NA,NA
annul,annulment,nomlex,NA,NA,NA,NA,NA,NA
gain,gain,nomlex,NA,NA,NA,NA,NA,NA
syndicate,syndication,nomlex,NA,NA,NA,NA,NA,NA
promote,promotion,nomlex,NA,NA,NA,NA,NA,NA
probate,probation,nomlex,NA,NA,NA,NA,NA,NA
emancipate,emancipation,nomlex,NA,NA,NA,NA,NA,NA
humiliate,humiliation,nomlex,NA,NA,NA,NA,NA,NA
count,countdown,nomlex,NA,NA,NA,NA,NA,NA
count,counter,nomlex,NA,NA,NA,NA,NA,NA
absent,absentee,nomlex,NA,NA,NA,NA,NA,NA
hire,hiring,nomlex,NA,NA,NA,NA,NA,NA
compute,computation,nomlex,NA,NA,NA,NA,NA,NA
compute,computer,nomlex,NA,NA,NA,NA,NA,NA
annihilate,annihilation,nomlex,NA,NA,NA,NA,NA,NA
denominate,denomination,nomlex,NA,NA,NA,NA,NA,NA
fabricate,fabrication,nomlex,NA,NA,NA,NA,NA,NA
take,take-off,nomlex,NA,NA,NA,NA,NA,NA
take,takeoff,nomlex,NA,NA,NA,NA,NA,NA
take,takeout,nomlex,NA,NA,NA,NA,NA,NA
take,takeover,nomlex,NA,NA,NA,NA,NA,NA
intern,internee,nomlex,NA,NA,NA,NA,NA,NA
distract,distraction,nomlex,NA,NA,NA,NA,NA,NA
record,record,nomlex,NA,NA,NA,NA,NA,NA
record,recorder,nomlex,NA,NA,NA,NA,NA,NA
overpay,overpayment,nomlex,NA,NA,NA,NA,NA,NA
limit,limitation,nomlex,NA,NA,NA,NA,NA,NA
decorate,decoration,nomlex,NA,NA,NA,NA,NA,NA
demonstrate,demonstration,nomlex,NA,NA,NA,NA,NA,NA
agree,agreement,nomlex,NA,NA,NA,NA,NA,NA
appraise,appraisal,nomlex,NA,NA,NA,NA,NA,NA
saturate,saturation,nomlex,NA,NA,NA,NA,NA,NA
reconcile,reconciliation,nomlex,NA,NA,NA,NA,NA,NA
devise,devisee,nomlex,NA,NA,NA,NA,NA,NA
recognize,recognition,nomlex,NA,NA,NA,NA,NA,NA
abstract,abstraction,nomlex,NA,NA,NA,NA,NA,NA
contribute,contribution,nomlex,NA,NA,NA,NA,NA,NA
influence,influence,nomlex,NA,NA,NA,NA,NA,NA
evidence,evidence,nomlex,NA,NA,NA,NA,NA,NA
examine,examination,nomlex,NA,NA,NA,NA,NA,NA
examine,examiner,nomlex,NA,NA,NA,NA,NA,NA
referee,referee1,nomlex,NA,NA,NA,NA,NA,NA
view,view,nomlex,NA,NA,NA,NA,NA,NA
ship,shipment,nomlex,NA,NA,NA,NA,NA,NA
animate,animation,nomlex,NA,NA,NA,NA,NA,NA
film,film,nomlex,NA,NA,NA,NA,NA,NA
liberalize,liberalization,nomlex,NA,NA,NA,NA,NA,NA
discriminate,discrimination,nomlex,NA,NA,NA,NA,NA,NA
adjudicate,adjudication,nomlex,NA,NA,NA,NA,NA,NA
index,index,nomlex,NA,NA,NA,NA,NA,NA
index,indexation,nomlex,NA,NA,NA,NA,NA,NA
mimic,mimicry,nomlex,NA,NA,NA,NA,NA,NA
repent,repentance,nomlex,NA,NA,NA,NA,NA,NA
detain,detainee,nomlex,NA,NA,NA,NA,NA,NA
detain,detention,nomlex,NA,NA,NA,NA,NA,NA
inject,injection,nomlex,NA,NA,NA,NA,NA,NA
desecrate,desecration,nomlex,NA,NA,NA,NA,NA,NA
reimburse,reimbursement,nomlex,NA,NA,NA,NA,NA,NA
forge,forgery,nomlex,NA,NA,NA,NA,NA,NA
gyrate,gyration,nomlex,NA,NA,NA,NA,NA,NA
assassinate,assassination,nomlex,NA,NA,NA,NA,NA,NA
confine,confinement,nomlex,NA,NA,NA,NA,NA,NA
deviate,deviation,nomlex,NA,NA,NA,NA,NA,NA
mock,mockery,nomlex,NA,NA,NA,NA,NA,NA
orate,oratory,nomlex,NA,NA,NA,NA,NA,NA
picture,picture,nomlex,NA,NA,NA,NA,NA,NA
proliferate,proliferation,nomlex,NA,NA,NA,NA,NA,NA
repeat,repetition,nomlex,NA,NA,NA,NA,NA,NA
intend,intention,nomlex,NA,NA,NA,NA,NA,NA
lend,lender,nomlex,NA,NA,NA,NA,NA,NA
oblige,obligation,nomlex,NA,NA,NA,NA,NA,NA
impress,impression,nomlex,NA,NA,NA,NA,NA,NA
resign,resignation,nomlex,NA,NA,NA,NA,NA,NA
frustrate,frustration,nomlex,NA,NA,NA,NA,NA,NA
democratize,democratization,nomlex,NA,NA,NA,NA,NA,NA
entrust,trustee,nomlex,NA,NA,NA,NA,NA,NA
derail,derailment,nomlex,NA,NA,NA,NA,NA,NA
appoint,appointee,nomlex,NA,NA,NA,NA,NA,NA
appoint,appointment,nomlex,NA,NA,NA,NA,NA,NA
assume,assumption,nomlex,NA,NA,NA,NA,NA,NA
fertilize,fertilizer,nomlex,NA,NA,NA,NA,NA,NA
rule,rule,nomlex,NA,NA,NA,NA,NA,NA
rule,ruling,nomlex,NA,NA,NA,NA,NA,NA
impair,impairment,nomlex,NA,NA,NA,NA,NA,NA
observe,observance,nomlex,NA,NA,NA,NA,NA,NA
observe,observation,nomlex,NA,NA,NA,NA,NA,NA
observe,observer,nomlex,NA,NA,NA,NA,NA,NA
compete,competition,nomlex,NA,NA,NA,NA,NA,NA
bribe,bribery,nomlex,NA,NA,NA,NA,NA,NA
parole,parolee,nomlex,NA,NA,NA,NA,NA,NA
